time,amount
0:00:00,0
1:00:00,0
2:00:00,0
3:00:00,0
4:00:00,0
5:00:00,0
6:00:00,0
7:00:00,0
8:00:00,0
9:00:00,0
10:00:00,0
11:00:00,0
12:00:00,0
13:00:00,0
14:00:00,0
15:00:00,0
16:00:00,0
17:00:00,0
18:00:00,0
19:00:00,0
20:00:00,0
21:00:00,0
22:00:00,0
23:00:00,0
